Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-10-03,2016,10,3,Monday,40,2016-40,152.22,152.25,150.32,151.01,3197100,132.74,-0.009835359512319286,133.11642857142857,140.9944
2016-10-04,2016,10,4,Tuesday,40,2016-40,151.47,151.62,149.49,150.48,2840500,132.28,-0.0035100372005317793,133.10357142857143,140.695
2016-10-05,2016,10,5,Wednesday,40,2016-40,150.63,150.92,149.83,149.98,2377700,131.84,-0.0033222579864832236,132.935,140.3938
2016-10-06,2016,10,6,Thursday,40,2016-40,150.23,150.64,149.0,149.47,2465500,131.39,-0.0034006932636482246,132.75428571428571,140.1084
2016-10-07,2016,10,7,Friday,40,2016-40,149.77,150.19,148.79,149.99,2282100,131.84,0.003478843163576606,132.6407142857143,139.8286
2016-10-10,2016,10,10,Monday,41,2016-41,150.35,150.85,149.75,150.28,1587700,132.1,0.0019332044530364634,132.52214285714285,139.5386
2016-10-11,2016,10,11,Tuesday,41,2016-41,149.67,151.14,149.51,151.01,2596800,132.74,0.004858107858357386,132.41571428571427,139.2556
2016-10-12,2016,10,12,Wednesday,41,2016-41,150.97,151.49,150.39,150.46,1664500,132.26,-0.003642116216199476,132.24714285714285,138.9814
2016-10-13,2016,10,13,Thursday,41,2016-41,149.93,151.34,149.72,150.22,1795300,132.05,-0.0015953567135928992,132.10214285714287,138.7098
2016-10-14,2016,10,14,Friday,41,2016-41,150.18,151.0,149.28,150.15,1745000,131.99,-0.00046592108507848007,132.03714285714287,138.42940000000002
2016-10-17,2016,10,17,Monday,42,2016-42,150.08,150.2,148.63,148.7,1988400,130.71,-0.009657108597037056,131.92714285714285,138.1032
2016-10-18,2016,10,18,Tuesday,42,2016-42,149.51,149.62,148.41,149.11,1847800,131.07,0.0027572119554597485,131.90857142857143,137.78959999999998
2016-10-19,2016,10,19,Wednesday,42,2016-42,150.7,151.32,149.31,149.45,1812000,131.37,0.002280241134888783,132.03142857142856,137.4738
2016-10-20,2016,10,20,Thursday,42,2016-42,149.85,150.78,149.6,150.04,2251200,131.89,0.0039476306782253445,131.87642857142856,137.153
2016-10-21,2016,10,21,Friday,42,2016-42,149.51,150.29,148.5,148.97,2188000,130.95,-0.007131291827168651,131.74857142857144,136.82059999999998
2016-10-24,2016,10,24,Monday,43,2016-43,149.35,152.32,149.29,152.12,2432800,133.72,0.02114529139287069,131.85142857142856,136.5232
2016-10-25,2016,10,25,Tuesday,43,2016-43,149.9,151.97,149.9,150.99,2060600,132.72,-0.007428382132217415,131.9142857142857,136.21120000000002
2016-10-26,2016,10,26,Wednesday,43,2016-43,150.35,151.41,150.28,150.98,2246100,132.71,-6.622071917539163e-05,132.00857142857143,135.90460000000002
2016-10-27,2016,10,27,Thursday,43,2016-43,150.83,151.46,149.82,150.86,1993500,132.61,-0.0007948162299336037,132.06357142857144,135.60399999999998
2016-10-28,2016,10,28,Friday,43,2016-43,150.44,150.86,149.38,149.76,1843900,131.64,-0.00729170681976532,132.03071428571428,135.2876
2016-10-31,2016,10,31,Monday,44,2016-44,148.89,149.35,147.1,147.87,3239400,129.98,-0.012620134282642637,131.83357142857145,134.9334
2016-11-01,2016,11,1,Tuesday,44,2016-44,148.48,148.63,146.38,146.66,2112000,128.92,-0.008182829569756134,131.595,134.5594
2016-11-02,2016,11,2,Wednesday,44,2016-44,146.43,147.34,146.12,146.27,2260500,128.97,0.00041047531099902557,131.375,134.1966
2016-11-03,2016,11,3,Thursday,44,2016-44,146.7,146.7,144.14,144.45,2168200,127.37,-0.012442662924844528,131.045,133.798
2016-11-04,2016,11,4,Friday,44,2016-44,143.0,145.0,142.11,142.24,2702100,125.42,-0.015299431822674459,130.66714285714286,133.408
2016-11-07,2016,11,7,Monday,45,2016-45,143.38,143.66,142.75,143.54,3010100,126.56,0.009139301624936369,130.345,133.0572
2016-11-08,2016,11,8,Tuesday,45,2016-45,143.89,146.63,143.8,146.09,3505200,128.81,0.017764757568187628,130.16214285714287,132.7506
2016-11-09,2016,11,9,Wednesday,45,2016-45,143.54,147.39,143.54,146.79,3170200,129.43,0.004791747736414109,129.98642857142858,132.4918
2016-11-10,2016,11,10,Thursday,45,2016-45,147.06,150.0,146.61,146.7,3944200,129.35,-0.0006131623473755177,129.87214285714285,132.2292
2016-11-11,2016,11,11,Friday,45,2016-45,146.61,149.62,145.38,149.36,3218000,131.7,0.01813259439746462,129.72785714285715,132.11700000000002
2016-11-14,2016,11,14,Monday,46,2016-46,150.92,152.14,149.5,152.0,3890800,134.02,0.017675487899915243,129.82071428571427,132.02
2016-11-15,2016,11,15,Tuesday,46,2016-46,151.98,152.0,150.29,151.15,2799900,133.27,-0.005592532845499543,129.8607142857143,131.90660000000003
2016-11-16,2016,11,16,Wednesday,46,2016-46,152.19,152.55,151.8,152.14,2152300,134.15,0.006549885862445537,129.97071428571428,131.8534
2016-11-17,2016,11,17,Thursday,46,2016-46,151.23,151.4,149.55,151.2,2098700,133.32,-0.0061784201525899585,130.09071428571428,131.8218
2016-11-18,2016,11,18,Friday,46,2016-46,150.84,151.2,149.52,150.36,2020500,132.58,-0.00555528277209949,130.27642857142857,131.82399999999998
2016-11-21,2016,11,21,Monday,47,2016-47,150.55,151.29,150.12,151.17,1181200,133.29,0.005387088665637307,130.58857142857144,131.82299999999998
2016-11-22,2016,11,22,Tuesday,47,2016-47,151.93,153.05,151.21,152.67,1954200,134.61,0.009922432486453303,130.99142857142857,131.86520000000002
2016-11-23,2016,11,23,Wednesday,47,2016-47,152.75,153.34,151.18,151.6,2166900,133.67,-0.007008814520551576,131.4414285714286,131.8894
2016-11-25,2016,11,25,Friday,47,2016-47,151.89,153.42,151.71,151.88,886800,133.92,0.0018473318309326636,132.04857142857142,131.8838
2016-11-28,2016,11,28,Monday,48,2016-48,151.05,152.43,151.01,151.25,1733500,133.36,-0.004148063240160926,132.53428571428572,131.8726
2016-11-29,2016,11,29,Tuesday,48,2016-48,151.62,152.22,151.33,151.48,1496800,133.56,0.001520369611829775,132.87357142857144,131.8752
2016-11-30,2016,11,30,Wednesday,48,2016-48,151.13,151.54,150.07,150.11,2750500,132.36,-0.009043936504628869,133.08285714285714,131.8472
2016-12-01,2016,12,1,Thursday,48,2016-48,150.11,152.88,150.11,151.74,2305200,133.79,0.010858873723441631,133.4,131.8384
2016-12-02,2016,12,2,Friday,48,2016-48,151.99,152.87,151.43,152.09,1829200,134.1,0.0023062636464672437,133.57142857142858,131.828
2016-12-05,2016,12,5,Monday,49,2016-49,152.09,152.23,150.78,151.77,2432100,133.82,-0.0021036541204847437,133.55714285714288,131.8228
2016-12-06,2016,12,6,Tuesday,49,2016-49,151.85,152.08,150.42,151.01,2245400,133.15,-0.005007737146593194,133.54857142857142,131.8278
2016-12-07,2016,12,7,Wednesday,49,2016-49,150.6,153.91,150.48,153.85,2811300,135.65,0.018806659690668637,133.65571428571428,131.8958
2016-12-08,2016,12,8,Thursday,49,2016-49,156.64,160.9,156.6,157.59,5504300,138.95,0.024309184699591313,134.05785714285713,132.0482
2016-12-09,2016,12,9,Friday,49,2016-49,157.28,159.83,157.26,159.7,2614700,140.81,0.013389361734370775,134.6457142857143,132.2714
2016-12-12,2016,12,12,Monday,50,2016-50,158.6,161.28,158.56,160.33,2299200,141.37,0.003944838150455654,135.22285714285712,132.4176
2016-12-13,2016,12,13,Tuesday,50,2016-50,160.85,162.04,159.14,159.77,3583300,140.87,-0.003492732495699258,135.67000000000002,132.5802
2016-12-14,2016,12,14,Wednesday,50,2016-50,160.05,160.45,158.25,158.99,2119100,140.19,-0.0048822033322765135,136.1357142857143,132.7384
2016-12-15,2016,12,15,Thursday,50,2016-50,159.35,161.5,159.07,160.11,1811100,141.17,0.007044558464991635,136.6535714285714,132.925
2016-12-16,2016,12,16,Friday,50,2016-50,160.49,161.25,159.85,160.41,3767100,141.44,0.0018737665442096763,137.2307142857143,133.12599999999998
2016-12-19,2016,12,19,Monday,51,2016-51,162.01,164.53,161.65,163.46,3231900,144.13,0.01901386395439819,137.9857142857143,133.37179999999998
2016-12-20,2016,12,20,Tuesday,51,2016-51,164.32,164.95,163.5,163.86,2204600,144.48,0.0024469765288017697,138.85142857142856,133.6194
2016-12-21,2016,12,21,Wednesday,51,2016-51,163.6,164.03,163.02,163.04,1313400,143.76,-0.005004199649643715,139.5635714285714,133.83980000000003
2016-12-22,2016,12,22,Thursday,51,2016-51,163.66,163.67,161.92,162.07,1965900,142.9,-0.005949095577833297,140.19214285714287,134.0526
2016-12-23,2016,12,23,Friday,51,2016-51,162.17,162.67,161.53,162.08,1254100,142.91,6.107707499758419e-05,140.84142857142857,134.2698
2016-12-27,2016,12,27,Tuesday,52,2016-52,162.06,162.76,161.8,162.05,1301100,142.88,-0.00018492837975836451,141.53642857142856,134.48760000000001
2016-12-28,2016,12,28,Wednesday,52,2016-52,162.02,162.85,160.55,161.01,1281000,141.97,-0.0064176250120674405,141.98785714285714,134.71280000000002
2016-12-29,2016,12,29,Thursday,52,2016-52,160.65,161.44,160.65,161.13,858200,142.07,0.0007451664941415803,142.2107142857143,134.93280000000001
2016-12-30,2016,12,30,Friday,52,2016-52,160.89,160.99,159.67,160.11,1472300,141.17,-0.006330326604512937,142.23642857142858,135.12879999999998
2017-01-03,2017,1,3,Tuesday,01,2017-01,160.65,160.99,158.51,159.73,2099000,140.84,-0.0023732286577763384,142.19857142857143,135.30780000000001
2017-01-04,2017,1,4,Wednesday,01,2017-01,159.8,160.49,158.94,159.76,2163600,140.87,0.00018775739447773887,142.19857142857143,135.5062
2017-01-05,2017,1,5,Thursday,01,2017-01,160.95,163.35,160.63,162.91,2880900,143.64,0.0197169999249327,142.445,135.7046
2017-01-06,2017,1,6,Friday,01,2017-01,162.67,162.95,161.13,162.83,2167000,143.57,-0.0004908776533392167,142.61642857142857,135.9216
2017-01-09,2017,1,9,Monday,02,2017-02,162.33,162.48,160.72,160.97,2318300,141.93,-0.01142284143167327,142.65142857142857,136.106
2017-01-10,2017,1,10,Tuesday,02,2017-02,160.58,162.41,160.51,161.66,1477900,142.54,0.004286335834358779,142.53785714285715,136.30460000000002
2017-01-11,2017,1,11,Wednesday,02,2017-02,161.47,162.38,160.35,161.54,1378300,142.43,-0.000742598555417251,142.39142857142858,136.5204
2017-01-12,2017,1,12,Thursday,02,2017-02,161.35,161.96,160.67,161.87,1296900,142.73,0.0020429405316830795,142.31785714285715,136.77540000000002
2017-01-13,2017,1,13,Friday,02,2017-02,161.99,162.13,161.35,161.86,1250100,142.72,-6.16871224871085e-05,142.305,137.0514
2017-01-17,2017,1,17,Tuesday,03,2017-03,161.85,164.25,161.67,163.81,2430500,144.44,0.012047692967779522,142.41428571428574,137.3608
2017-01-18,2017,1,18,Wednesday,03,2017-03,163.65,164.38,162.59,164.27,1834700,144.84,0.0028082267034026387,142.55428571428573,137.71020000000001
2017-01-19,2017,1,19,Thursday,03,2017-03,164.18,164.8,163.56,163.7,1980400,144.34,-0.0034702710879991328,142.72357142857143,138.0886
2017-01-20,2017,1,20,Friday,03,2017-03,164.39,164.77,163.23,164.24,1897100,144.82,0.003298728957573438,142.92000000000002,138.4538
2017-01-23,2017,1,23,Monday,04,2017-04,164.05,164.35,162.17,163.01,1421600,143.73,-0.007488774424812772,143.10285714285712,138.7522
2017-01-24,2017,1,24,Tuesday,04,2017-04,163.23,163.82,162.96,163.67,1347400,144.31,0.004048396459611858,143.3507142857143,139.0498
2017-01-25,2017,1,25,Wednesday,04,2017-04,164.2,164.75,163.9,164.14,1299200,144.73,0.0028723788723348243,143.62642857142856,139.35739999999998
2017-01-26,2017,1,26,Thursday,04,2017-04,164.34,164.44,163.4,164.07,1180000,144.67,-0.0004266812527623509,143.7,139.61679999999998
2017-01-27,2017,1,27,Friday,04,2017-04,164.56,164.58,160.71,162.06,2341100,142.89,-0.012251411671080015,143.65142857142857,139.7942
2017-01-30,2017,1,30,Monday,05,2017-05,162.03,163.29,160.6,163.25,2149800,143.94,0.007343160948556138,143.795,140.0076
2017-01-31,2017,1,31,Tuesday,05,2017-05,162.49,164.0,162.35,163.95,1796600,144.56,0.004287956471252352,143.93928571428572,140.2158
2017-02-01,2017,2,1,Wednesday,05,2017-05,163.84,163.95,161.81,161.86,2219700,142.72,-0.012747829604190408,143.96,140.40380000000002
2017-02-02,2017,2,2,Thursday,05,2017-05,166.84,168.88,166.16,168.15,5816300,148.26,0.03886100798699732,144.355,140.7174
2017-02-03,2017,2,3,Friday,05,2017-05,167.72,168.84,167.15,168.32,3227700,148.41,0.001010750012324424,144.76142857142855,141.0198
2017-02-06,2017,2,6,Monday,06,2017-06,168.18,168.18,166.71,167.03,2172800,147.28,-0.007664011890152644,144.9642857142857,141.2732
2017-02-07,2017,2,7,Tuesday,06,2017-06,167.53,168.08,166.53,167.52,2732600,147.71,0.002933642083232879,145.1692857142857,141.554
2017-02-08,2017,2,8,Wednesday,06,2017-06,167.5,168.57,167.5,168.42,2089900,148.9,0.008080461646215786,145.495,141.8536
2017-02-09,2017,2,9,Thursday,06,2017-06,168.45,171.42,168.17,170.96,2606900,151.15,0.0150816325694072,145.94714285714286,142.20940000000002
2017-02-10,2017,2,10,Friday,06,2017-06,171.65,172.27,170.27,172.0,2070000,152.07,0.006083368364263597,146.54285714285714,142.5796
2017-02-13,2017,2,13,Monday,07,2017-07,172.49,172.49,170.78,171.96,2272200,152.03,-0.00023249534331992727,147.0942857142857,142.97299999999998
2017-02-14,2017,2,14,Tuesday,07,2017-07,171.66,173.64,171.55,173.63,2244700,153.51,0.009711171023279563,147.72142857142856,143.3674
2017-02-15,2017,2,15,Wednesday,07,2017-07,173.18,175.0,173.06,175.0,2346500,154.72,0.00789047488074579,148.43928571428572,143.7798
2017-02-16,2017,2,16,Thursday,07,2017-07,175.1,175.83,174.51,175.75,2206500,155.38,0.004285470123064794,149.33142857142857,144.211
2017-02-17,2017,2,17,Friday,07,2017-07,175.47,176.5,174.48,175.86,2424400,155.48,0.0006261376732974444,150.1557142857143,144.6576
2017-02-21,2017,2,21,Tuesday,08,2017-08,176.55,177.0,176.0,176.94,2317000,156.43,0.006141063689466764,151.0035714285714,145.07319999999999
2017-02-22,2017,2,22,Wednesday,08,2017-08,177.07,177.09,175.07,176.51,1815200,156.05,-0.0024299615665760443,151.9557142857143,145.4152
2017-02-23,2017,2,23,Thursday,08,2017-08,176.52,177.04,175.21,175.85,2599900,155.47,-0.0037392801988285207,152.47071428571425,145.7084
2017-02-24,2017,2,24,Friday,08,2017-08,175.22,177.71,175.12,177.56,1684300,156.98,0.00972424785501036,153.08285714285714,146.0206
2017-02-27,2017,2,27,Monday,09,2017-09,177.33,177.85,176.55,177.62,2340400,157.03,0.00033738535969152217,153.7792857142857,146.3438
2017-02-28,2017,2,28,Tuesday,09,2017-09,176.95,177.87,175.48,177.18,2992100,156.65,-0.0024768229037614997,154.41785714285714,146.673
2017-03-01,2017,3,1,Wednesday,09,2017-09,177.37,178.71,177.22,177.86,2352300,157.25,0.0038379414606777296,155.0142857142857,146.9946
2017-03-02,2017,3,2,Thursday,09,2017-09,177.5,178.25,176.51,177.98,3190300,157.35,0.0006747000578342099,155.45714285714286,147.3128
2017-03-03,2017,3,3,Friday,09,2017-09,170.7,171.89,169.9,170.26,10396500,150.53,-0.04337588812864046,155.34714285714284,147.4408
2017-03-06,2017,3,6,Monday,10,2017-10,169.41,170.33,166.11,166.73,5793600,147.41,-0.020732857852873154,155.01714285714283,147.49939999999998
2017-03-07,2017,3,7,Tuesday,10,2017-10,166.54,168.62,166.54,167.0,2811900,147.65,0.0016194914517351222,154.59857142857143,147.5772
2017-03-08,2017,3,8,Wednesday,10,2017-10,167.0,167.41,166.16,166.24,2375900,146.97,-0.004550704132921579,154.04500000000002,147.6586
2017-03-09,2017,3,9,Thursday,10,2017-10,166.4,166.79,165.12,165.77,1993700,146.56,-0.0028273310816843145,153.415,147.7316
2017-03-10,2017,3,10,Friday,10,2017-10,166.49,166.5,164.98,165.37,2164200,146.2,-0.0024133718709327123,152.75214285714287,147.798
2017-03-13,2017,3,13,Monday,11,2017-11,164.85,165.11,164.3,164.55,2127700,145.48,-0.004958337503635835,151.97,147.8682
2017-03-14,2017,3,14,Tuesday,11,2017-11,164.21,165.32,164.1,165.24,1974400,146.09,0.004193670528931381,151.25857142857143,147.9486
2017-03-15,2017,3,15,Wednesday,11,2017-11,165.57,166.54,164.83,166.54,2079700,147.24,0.007866838421480837,150.67071428571427,148.07
2017-03-16,2017,3,16,Thursday,11,2017-11,166.78,167.67,166.26,167.06,2726600,147.7,0.003122360271812896,150.00785714285715,148.2072
2017-03-17,2017,3,17,Friday,11,2017-11,168.06,168.35,167.07,167.81,3976000,148.36,0.004489770196165921,149.38857142857142,148.357
2017-03-20,2017,3,20,Monday,12,2017-12,167.76,168.29,166.8,167.44,1603300,148.03,-0.002205282124821517,148.77285714285713,148.4448
2017-03-21,2017,3,21,Tuesday,12,2017-12,167.51,168.8,166.65,166.78,2241900,147.45,-0.003941421069997175,148.07285714285715,148.5224
2017-03-22,2017,3,22,Wednesday,12,2017-12,167.32,167.97,167.04,167.68,1534200,148.25,0.005396167929118567,147.42285714285714,148.6488
2017-03-23,2017,3,23,Thursday,12,2017-12,168.0,168.42,166.43,166.9,1430500,147.56,-0.004651440936962015,147.21071428571426,148.74919999999997
2017-03-24,2017,3,24,Friday,12,2017-12,167.37,167.46,165.66,166.02,1410400,146.78,-0.0052726427213736216,147.16571428571427,148.83620000000002
2017-03-27,2017,3,27,Monday,13,2017-13,165.53,166.32,165.32,166.15,1212300,146.89,0.0007826968788284816,147.11142857142858,148.9194
2017-03-28,2017,3,28,Tuesday,13,2017-13,166.11,167.05,165.15,166.77,1446400,147.44,0.0037315487106144296,147.145,149.0138
2017-03-29,2017,3,29,Wednesday,13,2017-13,166.28,167.48,166.15,167.43,1216700,148.03,0.003957669638178896,147.25,149.0856
2017-03-30,2017,3,30,Thursday,13,2017-13,167.3,168.18,166.76,167.89,1034000,148.43,0.002747242835505981,147.40928571428572,149.1574
2017-03-31,2017,3,31,Friday,13,2017-13,167.59,168.17,167.13,167.69,1720300,148.26,-0.0011909351179369976,147.60785714285717,149.23579999999998
2017-04-03,2017,4,3,Monday,14,2017-14,167.74,168.3,166.4,166.7,1547900,147.38,-0.005903933331034783,147.70000000000002,149.28699999999998
2017-04-04,2017,4,4,Tuesday,14,2017-14,166.6,167.32,166.11,167.25,1322400,147.87,0.0032992010727734833,147.74500000000003,149.3698
2017-04-05,2017,4,5,Wednesday,14,2017-14,167.29,168.4,166.72,167.0,1715200,147.65,-0.001494546036929889,147.74142857142857,149.4366
2017-04-06,2017,4,6,Thursday,14,2017-14,169.68,172.11,169.31,170.02,3313800,150.32,0.018083760115790604,147.88142857142856,149.54840000000002
2017-04-07,2017,4,7,Friday,14,2017-14,169.7,171.0,169.43,170.62,1510000,150.85,0.003528857032209176,148.08285714285714,149.672
2017-04-10,2017,4,10,Monday,15,2017-15,170.2,171.57,169.85,171.22,2002300,151.38,0.0035168526096145403,148.36357142857145,149.8418
2017-04-11,2017,4,11,Tuesday,15,2017-15,170.79,171.44,169.63,170.63,1191400,150.85,-0.0034458618661481477,148.54928571428573,149.98
2017-04-12,2017,4,12,Wednesday,15,2017-15,171.43,171.45,169.69,170.17,1422300,150.45,-0.0026959229892347114,148.75571428571428,150.09779999999998
2017-04-13,2017,4,13,Thursday,15,2017-15,170.05,170.62,168.8,168.84,1422500,149.27,-0.007815811282164464,148.9335714285714,150.22879999999998
2017-04-17,2017,4,17,Monday,16,2017-16,168.77,169.75,168.71,169.7,1504100,150.03,0.005093483953041655,149.15785714285715,150.2642
2017-04-18,2017,4,18,Tuesday,16,2017-16,170.05,170.32,169.47,170.13,1542700,150.41,0.002533835923902661,149.36999999999998,150.30419999999998
2017-04-19,2017,4,19,Wednesday,16,2017-16,170.88,170.93,169.82,170.06,1441300,150.35,-0.0004113645362380236,149.53571428571428,150.3656
2017-04-20,2017,4,20,Thursday,16,2017-16,170.33,171.18,169.95,170.15,1933600,150.43,0.000529361390840144,149.67857142857142,150.42
2017-04-21,2017,4,21,Friday,16,2017-16,171.52,171.88,170.64,170.77,2257900,150.98,0.003643621537261277,149.87285714285713,150.4616
2017-04-24,2017,4,24,Monday,17,2017-17,172.0,172.61,171.33,172.33,1906900,152.36,0.00913536069818055,150.22857142857143,150.4858
2017-04-25,2017,4,25,Tuesday,17,2017-17,172.91,173.04,172.29,172.68,1503000,152.67,0.002030964929174539,150.57142857142858,150.49779999999998
2017-04-26,2017,4,26,Wednesday,17,2017-17,178.05,178.27,175.42,176.8,4591300,156.31,0.023859021939417913,151.19,150.5834
2017-04-27,2017,4,27,Thursday,17,2017-17,177.32,177.79,176.42,177.45,2148700,156.88,0.003676528728994155,151.6585714285714,150.6508
2017-04-28,2017,4,28,Friday,17,2017-17,178.07,178.07,176.93,177.52,2364500,156.95,0.00039458977252881944,152.09428571428572,150.69539999999998
2017-05-01,2017,5,1,Monday,18,2017-18,178.5,178.5,177.33,177.86,3328000,157.25,0.0019151979253366758,152.51357142857142,150.7328
2017-05-02,2017,5,2,Tuesday,18,2017-18,178.72,178.94,177.94,178.59,2505300,157.89,0.004104287882375379,153.01642857142858,150.781
2017-05-03,2017,5,3,Wednesday,18,2017-18,178.74,180.46,178.7,179.82,2900500,158.98,0.006887383528727753,153.62571428571428,150.832
2017-05-04,2017,5,4,Thursday,18,2017-18,180.05,183.18,180.0,182.45,3762200,161.3,0.014625558745063216,154.48499999999999,150.93699999999998
2017-05-05,2017,5,5,Friday,18,2017-18,182.77,182.92,179.76,180.2,3713600,159.32,-0.012331824778602729,155.14857142857142,151.014
2017-05-08,2017,5,8,Monday,19,2017-19,174.66,174.7,171.6,172.64,3538000,158.8,-0.0032337241328647126,155.74785714285713,151.0504
2017-05-09,2017,5,9,Tuesday,19,2017-19,173.61,173.92,172.31,172.68,2662100,158.84,0.00023195613780546687,156.3542857142857,151.0866
2017-05-10,2017,5,10,Wednesday,19,2017-19,172.03,172.09,170.66,171.35,2554500,158.07,-0.004820379432202371,156.9,151.115
2017-05-11,2017,5,11,Thursday,19,2017-19,170.78,171.55,170.1,171.26,2106000,157.99,-0.0005255142780801192,157.4007142857143,151.12980000000002
2017-05-12,2017,5,12,Friday,19,2017-19,171.29,171.85,170.32,170.88,1586800,157.64,-0.002218867189778706,157.77785714285713,151.13559999999998
2017-05-15,2017,5,15,Monday,20,2017-20,170.3,171.98,170.3,171.57,1733600,158.27,0.00403815406083341,158.17785714285716,151.2904
2017-05-16,2017,5,16,Tuesday,20,2017-20,171.96,171.96,170.63,171.0,1129200,157.75,-0.003322189953682164,158.28071428571428,151.49720000000002
2017-05-17,2017,5,17,Wednesday,20,2017-20,170.66,171.5,169.06,169.15,2201400,156.04,-0.010819081357944182,158.2207142857143,151.665
2017-05-18,2017,5,18,Thursday,20,2017-20,170.08,171.02,169.69,170.72,1589700,157.49,0.00928208515126494,158.25928571428568,151.87539999999998
2017-05-19,2017,5,19,Friday,20,2017-20,171.35,172.43,170.81,171.64,1871800,158.34,0.005388668546018716,158.33714285714285,152.111
2017-05-22,2017,5,22,Monday,21,2017-21,172.24,173.24,171.63,172.4,1594100,159.04,0.004428198540104233,158.4192857142857,152.36780000000002
2017-05-23,2017,5,23,Tuesday,21,2017-21,172.97,173.54,172.32,172.47,1788000,159.1,0.0004058388213519226,158.42785714285714,152.6402
2017-05-24,2017,5,24,Wednesday,21,2017-21,172.95,173.13,171.8,173.01,1420800,159.6,0.0031310758220393087,158.30642857142857,152.91039999999998
2017-05-25,2017,5,25,Thursday,21,2017-21,173.47,175.05,173.3,174.73,2726900,161.19,0.009941647661245723,158.44,153.18939999999998
2017-05-26,2017,5,26,Friday,21,2017-21,180.25,180.34,177.52,177.86,4471300,164.08,0.017913099189849957,158.81714285714287,153.517
2017-05-30,2017,5,30,Tuesday,22,2017-22,177.68,179.39,177.5,178.92,2086300,165.05,0.00595985232332974,159.2607142857143,153.8508
2017-05-31,2017,5,31,Wednesday,22,2017-22,179.24,180.47,178.78,180.43,2456200,166.45,0.00843937207573564,159.85928571428573,154.2192
2017-06-01,2017,6,1,Thursday,22,2017-22,180.81,181.1,179.86,180.63,2028300,166.63,0.0011086944046225788,160.47642857142856,154.6028
2017-06-02,2017,6,2,Friday,22,2017-22,180.58,181.25,179.87,180.97,2239900,166.95,0.001882345184525791,161.14142857142858,154.9768
2017-06-05,2017,6,5,Monday,23,2017-23,181.1,182.21,180.6,182.08,1561100,167.97,0.006133547866296496,161.8342857142857,155.385
2017-06-06,2017,6,6,Tuesday,23,2017-23,181.7,182.72,181.01,181.45,2248900,167.39,-0.0034600029814455535,162.52285714285713,155.7972
2017-06-07,2017,6,7,Wednesday,23,2017-23,181.44,182.24,181.14,182.2,1246200,168.08,0.004133274445430546,163.38285714285715,156.221
2017-06-08,2017,6,8,Thursday,23,2017-23,181.92,182.5,180.84,181.41,1823600,167.35,-0.0043358637143829926,164.08714285714288,156.6192
2017-06-09,2017,6,9,Friday,23,2017-23,181.71,181.93,179.92,180.38,2167600,166.4,-0.005677735900804337,164.66285714285715,156.9866
2017-06-12,2017,6,12,Monday,24,2017-24,179.58,180.87,178.79,179.64,2395200,165.72,-0.004102315341019791,165.14000000000001,157.3324
2017-06-13,2017,6,13,Tuesday,24,2017-24,179.9,180.79,179.03,180.51,1745400,166.52,0.004842932708491787,165.67000000000002,157.6976
2017-06-14,2017,6,14,Wednesday,24,2017-24,180.83,181.96,180.23,181.67,1440400,167.59,0.0064263666864745606,166.2407142857143,158.1018
2017-06-15,2017,6,15,Thursday,24,2017-24,180.39,181.33,178.37,180.06,1753800,166.11,-0.008862275143793341,166.59214285714287,158.4666
2017-06-16,2017,6,16,Friday,24,2017-24,170.4,170.6,165.0,167.11,24233000,154.16,-0.07192043696651462,165.88357142857143,158.5968
2017-06-19,2017,6,19,Monday,25,2017-25,167.05,167.38,162.39,164.34,13809100,151.6,-0.016576302749361393,164.92285714285714,158.6224
2017-06-20,2017,6,20,Tuesday,25,2017-25,165.5,165.5,162.43,162.9,7337600,150.28,-0.008762359386470742,163.76785714285714,158.611
2017-06-21,2017,6,21,Wednesday,25,2017-25,163.49,163.77,162.75,163.15,3421700,150.51,0.0015348519323792331,162.61642857142857,158.59359999999998
2017-06-22,2017,6,22,Thursday,25,2017-25,163.17,163.3,159.01,159.79,8043100,147.41,-0.020594359699270703,161.22071428571425,158.5248
2017-06-23,2017,6,23,Friday,25,2017-25,159.4,159.8,156.56,157.13,9506700,144.95,-0.01664688160680905,159.57642857142858,158.4148
2017-06-26,2017,6,26,Monday,26,2017-26,158.15,160.99,158.1,160.2,6473900,147.79,0.019537834520795494,158.1764285714286,158.3852
2017-06-27,2017,6,27,Tuesday,26,2017-26,160.66,161.55,159.2,159.26,5533800,146.92,-0.005867670857840457,156.665,158.323
2017-06-28,2017,6,28,Wednesday,26,2017-26,159.59,160.5,159.5,160.17,3234400,147.76,0.005714007372323193,155.26571428571427,158.27
2017-06-29,2017,6,29,Thursday,26,2017-26,160.21,160.47,157.8,158.68,3664200,146.38,-0.009302562379298052,153.83571428571426,158.1906
2017-06-30,2017,6,30,Friday,26,2017-26,159.6,160.54,158.79,159.93,4755100,147.54,0.007877515536755642,152.53714285714287,158.13279999999997
2017-07-03,2017,7,3,Monday,27,2017-27,160.21,160.53,158.69,158.82,1994300,146.51,-0.006940876322480416,151.10785714285717,158.0434
2017-07-05,2017,7,5,Wednesday,27,2017-27,158.93,159.5,157.86,158.02,3770400,145.77,-0.005036846579734022,149.54928571428573,157.9116
