Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-03-31,2016,3,31,Thursday,13,2016-13,205.91,206.41,205.33,205.52,94584100,180.78,-0.0024273046384784003,179.0635714285714,171.2216
2016-04-01,2016,4,1,Friday,13,2016-13,204.35,207.14,203.98,206.92,114423500,182.01,0.0068120110651288535,179.3907142857143,171.6126
2016-04-04,2016,4,4,Monday,14,2016-14,206.83,207.07,205.89,206.25,63497000,181.42,-0.003237924036467721,179.6914285714286,171.9736
2016-04-05,2016,4,5,Tuesday,14,2016-14,204.67,206.26,203.89,204.19,99662200,179.61,-0.00998781182316233,179.88357142857143,172.2314
2016-04-06,2016,4,6,Wednesday,14,2016-14,204.19,206.49,203.98,206.42,91839800,181.57,0.010921069555934082,180.14285714285714,172.5788
2016-04-07,2016,4,7,Thursday,14,2016-14,205.14,205.56,203.09,203.95,113859000,179.39,-0.011965940538809838,180.16571428571427,172.8378
2016-04-08,2016,4,8,Friday,14,2016-14,205.34,205.85,203.87,204.5,95040600,179.88,0.0026969061747643686,180.17357142857142,173.14280000000002
2016-04-11,2016,4,11,Monday,15,2016-15,205.25,206.07,203.91,204.02,83757500,179.46,-0.002347200393060689,180.13285714285715,173.42219999999998
2016-04-12,2016,4,12,Tuesday,15,2016-15,204.22,206.25,203.7,205.92,115350600,181.13,0.009312853620514483,180.21857142857144,173.6544
2016-04-13,2016,4,13,Wednesday,15,2016-15,207.0,208.1,206.84,208.0,96336400,182.96,0.010101033927420344,180.52,173.9244
2016-04-14,2016,4,14,Thursday,15,2016-15,208.07,208.6,207.6,208.01,65212900,182.97,4.770533979536751e-05,180.82785714285714,174.25560000000002
2016-04-15,2016,4,15,Friday,15,2016-15,208.01,208.17,207.4,207.78,75761600,182.76,-0.001105510170927082,181.11285714285714,174.56279999999998
2016-04-18,2016,4,18,Monday,16,2016-16,207.78,209.28,207.0,209.24,82531000,184.05,0.00702670687954865,181.37214285714285,174.8904
2016-04-19,2016,4,19,Tuesday,16,2016-16,209.74,210.2,208.94,209.9,88316100,184.63,0.003154102584276508,181.6157142857143,175.2936
2016-04-20,2016,4,20,Wednesday,16,2016-16,209.95,210.92,209.39,210.1,81100300,184.8,0.0009532392904176845,181.90285714285716,175.7444
2016-04-21,2016,4,21,Thursday,16,2016-16,210.12,210.25,208.65,208.97,85695000,183.81,-0.00537868304956457,182.03142857142856,176.17520000000002
2016-04-22,2016,4,22,Friday,16,2016-16,208.55,209.29,207.91,208.97,99251700,183.81,0.0,182.20214285714286,176.6088
2016-04-25,2016,4,25,Monday,17,2016-17,208.26,208.66,207.54,208.61,66166500,183.49,-0.0017227029368466207,182.4792857142857,177.0782
2016-04-26,2016,4,26,Tuesday,17,2016-17,209.04,209.52,208.36,208.92,75864200,183.77,0.0014861002106036914,182.63642857142855,177.4872
2016-04-27,2016,4,27,Wednesday,17,2016-17,208.47,209.81,208.05,209.35,77329400,184.14,0.002057906861945291,182.9757142857143,177.84859999999998
2016-04-28,2016,4,28,Thursday,17,2016-17,208.46,209.76,206.96,207.45,97216200,182.47,-0.009075339102984747,183.16071428571428,178.12220000000002
2016-04-29,2016,4,29,Friday,17,2016-17,206.72,207.13,205.03,206.33,142424100,181.49,-0.005398807398913297,183.3057142857143,178.39
2016-05-02,2016,5,2,Monday,18,2016-18,206.92,208.18,206.41,207.97,62188000,182.93,0.007948373991771396,183.43428571428572,178.6882
2016-05-03,2016,5,3,Tuesday,18,2016-18,206.52,206.8,205.28,206.16,106422100,181.34,-0.008703309484730526,183.31857142857143,178.90600000000003
2016-05-04,2016,5,4,Wednesday,18,2016-18,204.99,205.85,204.42,205.01,92243800,180.33,-0.005578161194318199,183.13000000000002,179.1466
2016-05-05,2016,5,5,Thursday,18,2016-18,205.56,205.98,204.47,204.97,67619200,180.29,-0.000194873696374942,182.95357142857142,179.37099999999998
2016-05-06,2016,5,6,Friday,18,2016-18,204.06,205.77,203.88,205.72,89315000,180.95,0.0036588891574602656,182.73214285714286,179.56780000000003
2016-05-09,2016,5,9,Monday,19,2016-19,205.57,206.4,205.36,205.89,74374900,181.1,0.0008263877411280873,182.48,179.77540000000002
2016-05-10,2016,5,10,Tuesday,19,2016-19,206.72,208.47,206.64,208.45,77472200,183.35,0.012433690801979091,182.37642857142856,180.0548
2016-05-11,2016,5,11,Wednesday,19,2016-19,207.91,208.54,206.5,206.5,81727000,181.64,-0.009354945581431573,182.22142857142856,180.2204
2016-05-12,2016,5,12,Thursday,19,2016-19,207.29,207.49,205.37,206.56,89586300,181.69,0.0002906634856096879,182.07,180.3714
2016-05-13,2016,5,13,Friday,19,2016-19,206.21,206.86,204.38,204.76,96474600,180.11,-0.008714347381345466,181.82857142857145,180.4772
2016-05-16,2016,5,16,Monday,20,2016-20,204.96,207.34,204.89,206.78,77486800,181.88,0.009865551697564756,181.69357142857143,180.607
2016-05-17,2016,5,17,Tuesday,20,2016-20,206.46,206.8,204.23,204.85,114924900,180.19,-0.00933368478912322,181.41142857142856,180.7002
2016-05-18,2016,5,18,Wednesday,20,2016-20,204.44,206.3,203.63,204.91,120062100,180.24,0.0002930893163650694,181.25214285714287,180.83259999999999
2016-05-19,2016,5,19,Thursday,20,2016-20,204.06,204.54,202.78,204.2,115430500,179.61,-0.003465161459202837,181.1178571428571,180.93540000000002
2016-05-20,2016,5,20,Friday,20,2016-20,204.92,206.1,204.86,205.49,104990400,180.75,0.006317358689420072,180.96214285714285,181.0582
2016-05-23,2016,5,23,Monday,21,2016-21,205.51,205.84,204.99,205.21,58682600,180.5,-0.001362280276693939,180.90214285714282,181.1196
2016-05-24,2016,5,24,Tuesday,21,2016-21,206.17,208.24,206.14,207.87,93537800,182.84,0.012962064232441062,181.08142857142857,181.2322
2016-05-25,2016,5,25,Wednesday,21,2016-21,208.67,209.77,207.87,209.28,76621400,184.08,0.006783152185841468,181.35214285714284,181.3754
2016-05-26,2016,5,26,Thursday,21,2016-21,209.44,209.71,208.97,209.34,55280700,184.14,0.00028638788042956165,181.57999999999998,181.49939999999998
2016-05-27,2016,5,27,Friday,21,2016-21,209.53,210.25,209.47,210.24,64211200,184.93,0.004299643182485102,181.85357142857146,181.6166
2016-05-31,2016,5,31,Tuesday,22,2016-22,210.56,210.69,209.18,209.84,109879400,184.58,-0.0019029821528279145,181.94142857142856,181.7128
2016-06-01,2016,6,1,Wednesday,22,2016-22,209.12,210.48,208.89,210.27,69936200,184.95,0.0020496289124243283,182.17785714285714,181.81119999999999
2016-06-02,2016,6,2,Thursday,22,2016-22,209.8,210.93,209.24,210.91,63044700,185.52,0.0030435283709957517,182.45142857142855,181.92300000000003
2016-06-03,2016,6,3,Friday,22,2016-22,210.25,210.69,208.86,210.28,101757100,184.96,-0.0029871640283533063,182.79785714285714,182.04739999999998
2016-06-06,2016,6,6,Monday,23,2016-23,210.7,211.77,210.51,211.35,64887000,185.9,0.005088476849208101,183.085,182.19219999999999
2016-06-07,2016,6,7,Tuesday,23,2016-23,211.53,212.34,211.5,211.68,60974800,186.19,0.0015613069046584993,183.51357142857142,182.34060000000002
2016-06-08,2016,6,8,Wednesday,23,2016-23,211.84,212.52,211.69,212.37,66170900,186.8,0.0032598491854678446,183.98214285714286,182.4682
2016-06-09,2016,6,9,Thursday,23,2016-23,211.51,212.22,211.19,212.08,73786900,186.55,-0.001365524433019849,184.47785714285715,182.57479999999998
2016-06-10,2016,6,10,Friday,23,2016-23,210.46,210.86,209.43,210.07,113829200,184.78,-0.009477675534004137,184.7657142857143,182.6548
2016-06-13,2016,6,13,Monday,24,2016-24,209.36,210.37,208.35,208.45,117751200,183.35,-0.007711734750545318,184.96928571428572,182.6816
2016-06-14,2016,6,14,Tuesday,24,2016-24,208.0,208.74,206.92,208.04,125059300,182.99,-0.0019669261799747373,184.98000000000002,182.713
2016-06-15,2016,6,15,Wednesday,24,2016-24,208.04,209.36,207.53,207.75,109124500,182.74,-0.0013937789512444843,184.8842857142857,182.77560000000003
2016-06-16,2016,6,16,Thursday,24,2016-24,207.75,208.57,205.59,208.37,149533100,183.28,0.0029841695724424078,184.82285714285715,182.8098
2016-06-17,2016,6,17,Friday,24,2016-24,207.17,207.2,205.75,206.52,117055700,182.6,-0.0037242335512532865,184.65642857142856,182.87400000000002
2016-06-20,2016,6,20,Monday,25,2016-25,208.82,209.61,207.75,207.85,82789600,183.78,0.006440366796149233,184.5992857142857,182.952
2016-06-21,2016,6,21,Tuesday,25,2016-25,208.3,208.92,207.78,208.44,72461700,184.3,0.0028382747965449706,184.55285714285716,183.0488
2016-06-22,2016,6,22,Wednesday,25,2016-25,208.65,209.5,207.93,208.1,95560500,184.0,-0.0016311313350091394,184.44428571428574,183.1062
2016-06-23,2016,6,23,Thursday,25,2016-25,209.81,210.87,209.27,210.81,102731400,186.39,0.013022685643947263,184.54642857142858,183.1748
2016-06-24,2016,6,24,Friday,25,2016-25,203.63,210.85,202.72,203.24,333444400,179.7,-0.0359091910802809,184.10357142857146,183.1094
2016-06-27,2016,6,27,Monday,26,2016-26,201.59,201.6,198.65,199.6,230775800,176.48,-0.017909781133337965,183.41000000000003,182.9838
2016-06-28,2016,6,28,Tuesday,26,2016-26,201.48,203.23,201.12,203.2,159382400,179.66,0.018036060362004225,182.9,182.896
2016-06-29,2016,6,29,Wednesday,26,2016-26,204.84,206.93,204.72,206.66,137328600,182.72,0.017027661839733588,182.62642857142856,182.85780000000003
2016-06-30,2016,6,30,Thursday,26,2016-26,207.21,209.54,206.56,209.48,165021900,185.22,0.013645283749951886,182.65785714285715,182.8662
2016-07-01,2016,7,1,Friday,26,2016-26,209.48,210.49,209.29,209.92,106055300,185.61,0.0021007742218031034,182.81928571428574,182.90220000000002
2016-07-05,2016,7,5,Tuesday,27,2016-27,208.95,209.08,207.71,208.41,109803700,184.27,-0.007193262808698697,182.91071428571428,182.9114
2016-07-06,2016,7,6,Wednesday,27,2016-27,207.83,209.8,207.06,209.66,96021500,185.38,0.005997490639582104,183.0992857142857,182.94920000000002
2016-07-07,2016,7,7,Thursday,27,2016-27,209.87,210.65,208.63,209.53,85593800,185.26,-0.0006198960030001643,183.2407142857143,182.979
2016-07-08,2016,7,8,Friday,27,2016-27,211.05,212.94,210.78,212.65,133971000,188.02,0.014890356297659224,183.62785714285715,183.0566
2016-07-11,2016,7,11,Monday,28,2016-28,213.19,214.07,212.95,213.4,73633900,188.68,0.0035270862385206048,183.97785714285715,183.18079999999998
2016-07-12,2016,7,12,Tuesday,28,2016-28,214.53,215.3,213.43,214.95,101275600,190.05,0.007263174324108945,184.38857142857142,183.352
2016-07-13,2016,7,13,Wednesday,28,2016-28,215.44,215.45,214.35,214.92,87324100,190.03,-0.00013945822286864917,184.81928571428574,183.49399999999997
2016-07-14,2016,7,14,Thursday,28,2016-28,216.4,216.67,215.66,216.12,91230900,191.09,0.005583603656643676,185.155,183.68899999999996
2016-07-15,2016,7,15,Friday,28,2016-28,216.78,217.01,215.31,215.83,107155400,190.83,-0.0013419156310772173,185.95,183.89899999999997
2016-07-18,2016,7,18,Monday,29,2016-29,215.97,216.6,215.67,216.41,58725900,191.34,0.0026872776577187008,187.01142857142855,184.12
2016-07-19,2016,7,19,Tuesday,29,2016-29,215.92,216.23,215.63,216.19,54345700,191.15,-0.0010165913805841864,187.83214285714286,184.32399999999998
2016-07-20,2016,7,20,Wednesday,29,2016-29,216.19,217.37,216.19,217.09,58159500,191.95,0.004162942436364725,188.49142857142857,184.541
2016-07-21,2016,7,21,Thursday,29,2016-29,216.96,217.22,215.75,216.27,67777300,191.22,-0.003777143598948318,188.92000000000002,184.6984
2016-07-22,2016,7,22,Friday,29,2016-29,216.41,217.3,216.1,217.24,62787500,192.08,0.004485217765030969,189.38214285714284,184.9072
2016-07-25,2016,7,25,Monday,30,2016-30,217.0,217.06,215.97,216.65,55873100,191.56,-0.0027159110778237627,189.90285714285713,185.10460000000003
2016-07-26,2016,7,26,Tuesday,30,2016-30,216.53,217.17,215.76,216.75,70080500,191.64,0.00046137229741338714,190.35,185.33520000000001
2016-07-27,2016,7,27,Wednesday,30,2016-30,217.19,217.27,215.62,216.52,84083900,191.44,-0.001061256110343911,190.79142857142855,185.5264
2016-07-28,2016,7,28,Thursday,30,2016-30,216.29,217.11,215.75,216.77,65035700,191.66,0.0011549206954455382,191.05142857142854,185.75580000000002
2016-07-29,2016,7,29,Friday,30,2016-30,216.46,217.54,216.13,217.12,79519400,191.97,0.0016144664601938086,191.2864285714286,185.99040000000002
2016-08-01,2016,8,1,Monday,31,2016-31,217.19,217.65,216.41,216.94,73311400,191.81,-0.0008288633293551673,191.41214285714287,186.23440000000002
2016-08-02,2016,8,2,Tuesday,31,2016-31,216.65,216.83,214.57,215.55,92295500,190.58,-0.006407222788753164,191.45142857142855,186.431
2016-08-03,2016,8,3,Wednesday,31,2016-31,215.48,216.25,215.13,216.18,53993600,191.14,0.0029225513874413522,191.45499999999998,186.6438
2016-08-04,2016,8,4,Thursday,31,2016-31,216.31,216.78,214.25,216.41,46585500,191.34,0.0010639744154388175,191.49142857142857,186.81380000000001
2016-08-05,2016,8,5,Friday,31,2016-31,216.41,218.23,216.41,218.18,71892200,192.91,0.008178823750821795,191.60357142857143,186.99040000000002
2016-08-08,2016,8,8,Monday,32,2016-32,218.4,218.52,217.74,218.05,39906500,192.79,-0.0005957679121711967,191.7207142857143,187.1634
2016-08-09,2016,8,9,Tuesday,32,2016-32,218.13,218.76,217.8,218.18,51251700,192.91,0.0005961230631639225,191.78928571428574,187.32299999999998
2016-08-10,2016,8,10,Wednesday,32,2016-32,218.31,218.4,217.23,217.64,57941100,192.43,-0.0024748256022322224,191.87571428571428,187.48
2016-08-11,2016,8,11,Thursday,32,2016-32,218.26,218.94,217.95,218.65,72504300,193.32,0.004640312724725426,191.96428571428572,187.64739999999998
2016-08-12,2016,8,12,Friday,32,2016-32,218.29,218.71,217.99,218.46,61313500,193.16,-0.0008686840352433167,192.07857142857142,187.80020000000002
2016-08-15,2016,8,15,Monday,33,2016-33,218.89,219.5,218.88,219.09,49813500,193.71,0.002883937910689749,192.22642857142858,187.9752
2016-08-16,2016,8,16,Tuesday,33,2016-33,218.6,218.68,217.96,217.96,53213600,192.71,-0.005157759916315063,192.31714285714287,188.1114
2016-08-17,2016,8,17,Wednesday,33,2016-33,218.0,218.53,217.02,218.37,75134300,193.08,0.0018812707540547535,192.41857142857143,188.24920000000003
2016-08-18,2016,8,18,Thursday,33,2016-33,218.34,218.9,218.21,218.86,52989300,193.51,0.002243644278932422,192.52857142857144,188.3834
2016-08-19,2016,8,19,Friday,33,2016-33,218.31,218.75,217.74,218.54,75443000,193.23,-0.0014620824889877149,192.63000000000002,188.517
2016-08-22,2016,8,22,Monday,34,2016-34,218.26,218.8,217.83,218.53,61368800,193.22,-4.5959333570766425e-05,192.81857142857143,188.68580000000003
2016-08-23,2016,8,23,Tuesday,34,2016-34,219.25,219.6,218.9,218.97,53399200,193.61,0.002013616749614533,192.99500000000003,188.89100000000002
2016-08-24,2016,8,24,Wednesday,34,2016-34,218.8,218.91,217.36,217.85,71728900,192.62,-0.005114875651043516,193.08642857142857,189.08360000000002
2016-08-25,2016,8,25,Thursday,34,2016-34,217.4,218.19,217.22,217.7,69224800,192.48,-0.0006885632745445847,193.0557142857143,189.27839999999998
2016-08-26,2016,8,26,Friday,34,2016-34,217.92,219.12,216.25,217.29,122506300,192.12,-0.001883359199993273,193.00785714285712,189.4552
2016-08-29,2016,8,29,Monday,35,2016-35,217.44,218.67,217.4,218.36,70502200,193.07,0.00492441546839717,193.0192857142857,189.66459999999998
2016-08-30,2016,8,30,Tuesday,35,2016-35,218.26,218.59,217.35,218.0,58114500,192.75,-0.0016487868944914386,193.04214285714286,189.84399999999997
2016-08-31,2016,8,31,Wednesday,35,2016-35,217.61,217.75,216.47,217.38,85269500,192.2,-0.0028439503654070775,192.96214285714285,190.002
2016-09-01,2016,9,1,Thursday,35,2016-35,217.37,217.73,216.03,217.39,97844200,192.21,4.580764030159834e-05,192.8942857142857,190.1662
2016-09-02,2016,9,2,Friday,35,2016-35,218.39,218.87,217.7,218.37,79293900,193.08,0.004508472000945618,192.8492857142857,190.3
2016-09-06,2016,9,6,Tuesday,36,2016-36,218.7,219.12,217.86,219.03,56702100,193.66,0.0030221627640243387,192.91714285714286,190.5792
2016-09-07,2016,9,7,Wednesday,36,2016-36,218.84,219.22,218.3,219.01,76554900,193.64,-9.124028641571691e-05,192.95714285714286,190.9224
2016-09-08,2016,9,8,Thursday,36,2016-36,218.62,218.94,218.15,218.51,74102900,193.2,-0.002283264058984158,192.93499999999997,191.1932
2016-09-09,2016,9,9,Friday,36,2016-36,216.97,217.03,213.25,213.28,221589100,188.58,-0.02393467885804257,192.60285714285712,191.31039999999996
2016-09-12,2016,9,12,Monday,37,2016-37,212.39,216.81,212.31,216.34,168110900,191.28,0.014347364939132135,192.46428571428572,191.4316
2016-09-13,2016,9,13,Tuesday,37,2016-37,214.84,215.15,212.5,213.23,182828800,188.53,-0.014375446368422695,192.10142857142858,191.49
2016-09-14,2016,9,14,Wednesday,37,2016-37,213.29,214.7,212.5,213.15,134185500,188.46,-0.0003752929826605911,191.80428571428573,191.5738
2016-09-15,2016,9,15,Thursday,37,2016-37,212.96,215.73,212.75,215.28,134427900,190.35,0.009993002210420654,191.65214285714288,191.6732
2016-09-16,2016,9,16,Friday,37,2016-37,213.48,213.69,212.57,213.37,155236400,189.61,-0.0038656561438656922,191.47285714285712,191.7602
2016-09-19,2016,9,19,Monday,38,2016-38,214.13,214.88,213.03,213.41,80250500,189.64,0.00018734541287401818,191.22785714285715,191.79260000000002
2016-09-20,2016,9,20,Tuesday,38,2016-38,214.41,214.59,213.38,213.42,69665300,189.65,4.698849980599995e-05,191.0064285714286,191.812
2016-09-21,2016,9,21,Wednesday,38,2016-38,214.24,216.03,213.44,215.82,110284400,191.79,0.01124557361372136,190.97714285714287,191.8468
2016-09-22,2016,9,22,Thursday,38,2016-38,217.0,217.53,216.71,217.18,76678700,193.0,0.0063014114964439205,191.03357142857143,191.9062
2016-09-23,2016,9,23,Friday,38,2016-38,216.72,216.88,215.88,215.99,73630900,191.94,-0.005479307141955769,190.95214285714286,191.9232
2016-09-26,2016,9,26,Monday,39,2016-39,215.02,215.23,214.01,214.24,89827300,190.38,-0.008102344025823105,190.71785714285713,191.91420000000002
2016-09-27,2016,9,27,Tuesday,39,2016-39,214.05,215.68,213.62,215.57,78494800,191.56,0.006208026970778269,190.5692857142857,191.9186
2016-09-28,2016,9,28,Wednesday,39,2016-39,215.83,216.82,214.71,216.64,87411000,192.52,0.00496361107146126,190.5207142857143,191.94600000000003
2016-09-29,2016,9,29,Thursday,39,2016-39,216.4,216.87,214.04,214.68,128070600,190.77,-0.00904722738932251,190.67714285714288,191.9224
